,CH1,CH2
Second,Volt,Volt
3.89360e-02,4.00e-04,-2.80e-01, 
3.89440e-02,4.00e-04,-2.40e-01, 
3.89520e-02,4.00e-04,-2.40e-01, 
3.89600e-02,4.00e-04,-2.80e-01, 
3.89680e-02,8.00e-04,-4.00e-01, 
3.89760e-02,4.00e-04,-3.60e-01, 
3.89840e-02,4.00e-04,-2.80e-01, 
3.89920e-02,4.00e-04,-2.00e-01, 
3.90000e-02,4.00e-04,-2.40e-01, 
3.90080e-02,4.00e-04,-2.40e-01, 
3.90160e-02,4.00e-04,-3.20e-01, 
3.90240e-02,4.00e-04,-2.40e-01, 
3.90320e-02,4.00e-04,-2.40e-01, 
3.90400e-02,4.00e-04,-2.80e-01, 
3.90480e-02,4.00e-04,-2.80e-01, 
3.90560e-02,8.00e-04,-4.00e-01, 
3.90640e-02,8.00e-04,-2.80e-01, 
3.90720e-02,8.00e-04,-2.40e-01, 
3.90800e-02,4.00e-04,-2.40e-01, 
3.90880e-02,4.00e-04,-2.40e-01, 
3.90960e-02,4.00e-04,-2.40e-01, 
3.91040e-02,8.00e-04,-2.40e-01, 
3.91120e-02,4.00e-04,-2.40e-01, 
3.91200e-02,4.00e-04,-2.80e-01, 
3.91280e-02,4.00e-04,-3.20e-01, 
3.91360e-02,4.00e-04,-2.80e-01, 
3.91440e-02,4.00e-04,-3.20e-01, 
3.91520e-02,4.00e-04,-2.40e-01, 
3.91600e-02,8.00e-04,-2.40e-01, 
3.91680e-02,4.00e-04,-2.40e-01, 
3.91760e-02,4.00e-04,-2.40e-01, 
3.91840e-02,4.00e-04,-2.80e-01, 
3.91920e-02,4.00e-04,-2.40e-01, 
3.92000e-02,4.00e-04,-2.80e-01, 
3.92080e-02,8.00e-04,-2.80e-01, 
3.92160e-02,4.00e-04,-2.40e-01, 
3.92240e-02,4.00e-04,-2.40e-01, 
3.92320e-02,4.00e-04,-2.40e-01, 
3.92400e-02,4.00e-04,-2.80e-01, 
3.92480e-02,4.00e-04,-2.40e-01, 
3.92560e-02,4.00e-04,-2.80e-01, 
3.92640e-02,8.00e-04,-2.80e-01, 
3.92720e-02,4.00e-04,-3.20e-01, 
3.92800e-02,4.00e-04,-3.20e-01, 
3.92880e-02,8.00e-04,-2.80e-01, 
3.92960e-02,4.00e-04,-2.40e-01, 
3.93040e-02,4.00e-04,-2.40e-01, 
3.93120e-02,4.00e-04,-2.40e-01, 
3.93200e-02,8.00e-04,-3.20e-01, 
3.93280e-02,4.00e-04,-2.80e-01, 
3.93360e-02,4.00e-04,-2.40e-01, 
3.93440e-02,8.00e-04,-2.40e-01, 
3.93520e-02,4.00e-04,-2.40e-01, 
3.93600e-02,8.00e-04,-4.00e-01, 
3.93680e-02,4.00e-04,-3.20e-01, 
3.93760e-02,8.00e-04,-2.40e-01, 
3.93840e-02,4.00e-04,-2.40e-01, 
3.93920e-02,4.00e-04,-2.00e-01, 
3.94000e-02,4.00e-04,-2.40e-01, 
3.94080e-02,4.00e-04,-2.80e-01, 
3.94160e-02,4.00e-04,-2.40e-01, 
3.94240e-02,4.00e-04,-2.40e-01, 
3.94320e-02,4.00e-04,-2.80e-01, 
3.94400e-02,4.00e-04,-2.80e-01, 
3.94480e-02,4.00e-04,-3.60e-01, 
3.94560e-02,8.00e-04,-2.40e-01, 
3.94640e-02,8.00e-04,-2.40e-01, 
3.94720e-02,4.00e-04,-2.40e-01, 
3.94800e-02,4.00e-04,-2.00e-01, 
3.94880e-02,4.00e-04,-2.80e-01, 
3.94960e-02,8.00e-04,-2.80e-01, 
3.95040e-02,8.00e-04,-2.40e-01, 
3.95120e-02,8.00e-04,-2.80e-01, 
3.95200e-02,8.00e-04,-2.40e-01, 
3.95280e-02,4.00e-04,-2.40e-01, 
3.95360e-02,4.00e-04,-2.40e-01, 
3.95440e-02,4.00e-04,-2.40e-01, 
3.95520e-02,4.00e-04,-2.40e-01, 
3.95600e-02,8.00e-04,-2.40e-01, 
3.95680e-02,4.00e-04,-2.00e-01, 
3.95760e-02,8.00e-04,-3.20e-01, 
3.95840e-02,4.00e-04,-2.80e-01, 
3.95920e-02,4.00e-04,-2.80e-01, 
3.96000e-02,8.00e-04,-3.20e-01, 
3.96080e-02,4.00e-04,-2.40e-01, 
3.96160e-02,8.00e-04,-2.40e-01, 
3.96240e-02,4.00e-04,-3.20e-01, 
3.96320e-02,4.00e-04,-2.80e-01, 
3.96400e-02,4.00e-04,-2.40e-01, 
3.96480e-02,4.00e-04,-2.40e-01, 
3.96560e-02,4.00e-04,-2.80e-01, 
3.96640e-02,4.00e-04,-3.60e-01, 
