,CH1,CH2
Second,Volt,Volt
-1.67734e+00,5.60e-04,-8.00e-03, 
-1.67661e+00,7.20e-04,-1.60e-02, 
-1.67587e+00,5.60e-04,-1.60e-02, 
-1.67514e+00,9.60e-04,-8.00e-03, 
-1.67441e+00,4.80e-04,-1.60e-02, 
-1.67368e+00,5.60e-04,-1.60e-02, 
-1.67294e+00,8.00e-04,-8.00e-03, 
-1.67221e+00,5.60e-04,-1.60e-02, 
-1.67148e+00,5.60e-04,-1.60e-02, 
-1.67075e+00,2.40e-04,-1.60e-02, 
-1.67001e+00,5.60e-04,-1.60e-02, 
-1.66928e+00,7.20e-04,-2.40e-02, 
-1.66855e+00,3.20e-04,-1.60e-02, 
-1.66782e+00,6.40e-04,-1.60e-02, 
-1.66708e+00,5.60e-04,-1.60e-02, 
-1.66635e+00,7.20e-04,-1.60e-02, 
-1.66562e+00,5.60e-04,-1.60e-02, 
-1.66489e+00,4.80e-04,-2.40e-02, 
-1.66415e+00,5.60e-04,-2.40e-02, 
-1.66342e+00,5.60e-04,-2.40e-02, 
-1.66269e+00,6.40e-04,-2.40e-02, 
-1.66196e+00,7.20e-04,-2.40e-02, 
-1.66122e+00,5.60e-04,-2.40e-02, 
-1.66049e+00,6.40e-04,-3.20e-02, 
-1.65976e+00,8.00e-04,-2.40e-02, 
-1.65903e+00,5.60e-04,-3.20e-02, 
-1.65829e+00,4.80e-04,-3.20e-02, 
-1.65756e+00,4.80e-04,-2.40e-02, 
-1.65683e+00,7.20e-04,-3.20e-02, 
-1.65610e+00,7.20e-04,-3.20e-02, 
-1.65537e+00,6.40e-04,-3.20e-02, 
-1.65463e+00,1.04e-03,-3.20e-02, 
-1.65390e+00,6.40e-04,-3.20e-02, 
-1.65317e+00,5.60e-04,-3.20e-02, 
-1.65244e+00,4.80e-04,-3.20e-02, 
-1.65170e+00,5.60e-04,-3.20e-02, 
